AdditionalFields,ClientVersion,DeviceId,DeviceName,DeviceObjectId,IsAzureADJoined,LoggedOnUsers,MachineGroup,OSArchitecture,OSBuild,OSPlatform,OSVersion,RegistryDeviceTag,ReportId,"TimeGenerated [UTC]","Timestamp [UTC]",AadDeviceId,DeviceCategory,DeviceSubtype,DeviceType,JoinType,MergedDeviceIds,MergedToDeviceId,Model,OnboardingStatus,OSDistribution,OSVersionInfo,Vendor,SensorHealthState,IsExcluded,ExclusionReason,AssetValue,ExposureLevel,IsInternetFacing,DeviceManualTags,DeviceDynamicTags,AwsResourceName,GcpFullResourceName,CloudPlatforms,HardwareUuid,HostDeviceId,IsTransient,MitigationStatus,OsBuildRevision,RestrictedDeviceSecurityOperations,SourceSystem,Type
,"10.8798.17763.7792",71a0557094bd79802ccb878bb11ac78612973c24,"castelblack.north.sevenkingdoms.local",,false,"[{""UserName"":""localuser"",""DomainName"":""CASTELBLACK"",""Sid"":""S-1-5-21-2428024234-3189697923-2318280212-1000""}]",UnassignedGroup,"64-bit",17763,WindowsServer2019,"10.0","GOADa7ff41-GOAD-SRV02",639033124102044900,"1/6/2026, 4:06:12.109 PM","1/6/2026, 4:06:12.109 PM",,Endpoint,,Server,"Domain Joined",,,,Onboarded,WindowsServer2019,1809,,Active,false,,,Medium,,,,,,"[""Arc""]","dd0932af-112f-478a-a873-d64f7666785a",,false,,7792,,,DeviceInfo
,"10.8210.19041.2006",4ea8fd5d341dfda4d5119d7694a4ef1418256c59,"casterlyrock.sevenkingdoms.local",,,"[{""UserName"":""localuser"",""DomainName"":""CASTERLYROCK"",""Sid"":""S-1-5-21-3713504507-1819471056-20737139-1000""}]",GOAD,"64-bit",19045,Windows10,"10.0",,639033116315760300,"1/6/2026, 2:50:16.815 PM","1/6/2026, 2:50:16.815 PM",,Endpoint,,Workstation,"Domain Joined",,,,Onboarded,Windows10,22H2,,Active,false,,,High,,,,,,,,,false,,2006,,,DeviceInfo
,"10.8798.17763.7792",0220e4c274577c1dba179f1812d031a7757ffaae,"kingslanding.sevenkingdoms.local",,false,"[{""UserName"":""localuser"",""DomainName"":""SEVENKINGDOMS"",""Sid"":""S-1-5-21-3730121682-1558260717-1313176974-1000""}]",GOAD,"64-bit",17763,WindowsServer2019,"10.0","GOADa7ff41-GOAD-DC01",639032993930485600,"1/6/2026, 12:29:25.489 PM","1/6/2026, 12:29:25.489 PM",,Endpoint,,Server,"Domain Joined",,,,Onboarded,WindowsServer2019,1809,,Active,false,,,Medium,,,,,,"[""Arc""]","e0790d1a-da7c-44af-82e6-7ba7ca1d5359",,false,,7792,,,DeviceInfo
,"10.8798.17763.7792",71a0557094bd79802ccb878bb11ac78612973c24,"castelblack.north.sevenkingdoms.local",,false,"[{""UserName"":""localuser"",""DomainName"":""CASTELBLACK"",""Sid"":""S-1-5-21-2428024234-3189697923-2318280212-1000""}]",UnassignedGroup,"64-bit",17763,WindowsServer2019,"10.0","GOADa7ff41-GOAD-SRV02",639033160205097200,"1/6/2026, 5:06:18.936 PM","1/6/2026, 5:06:18.936 PM",,Endpoint,,Server,"Domain Joined",,,,Onboarded,WindowsServer2019,1809,,Active,false,,,Medium,,,,,,"[""Arc""]","dd0932af-112f-478a-a873-d64f7666785a",,false,,7792,,,DeviceInfo
,"10.8798.17763.7792",536672e83b4ef2f109c5d44e37a947eedcfb6b4b,"winterfell.north.sevenkingdoms.local",,false,"[{""UserName"":""localuser"",""DomainName"":""NORTH"",""Sid"":""S-1-5-21-2975077076-1813412092-533620653-1000""}]",UnassignedGroup,"64-bit",17763,WindowsServer2019,"10.0","GOADa7ff41-GOAD-DC02",639033133359382100,"1/6/2026, 4:17:38.445 PM","1/6/2026, 4:17:38.445 PM",,Endpoint,,Server,"Domain Joined",,,,Onboarded,WindowsServer2019,1809,,Active,false,,,Medium,,,,,,"[""Arc""]","b5d0c01c-bf08-4354-8e81-9412ae4ffb7e",,false,,7792,,,DeviceInfo
,"10.8798.17763.7792",536672e83b4ef2f109c5d44e37a947eedcfb6b4b,"winterfell.north.sevenkingdoms.local",,false,"[{""UserName"":""localuser"",""DomainName"":""NORTH"",""Sid"":""S-1-5-21-2975077076-1813412092-533620653-1000""}]",UnassignedGroup,"64-bit",17763,WindowsServer2019,"10.0","GOADa7ff41-GOAD-DC02",639033066944371300,"1/6/2026, 2:27:56.355 PM","1/6/2026, 2:27:56.355 PM",,Endpoint,,Server,"Domain Joined",,,,Onboarded,WindowsServer2019,1809,,Active,false,,,Medium,,,,,,"[""Arc""]","b5d0c01c-bf08-4354-8e81-9412ae4ffb7e",,false,,7792,,,DeviceInfo
,"10.8798.17763.7792",71a0557094bd79802ccb878bb11ac78612973c24,"castelblack.north.sevenkingdoms.local",,false,"[{""UserName"":""localuser"",""DomainName"":""CASTELBLACK"",""Sid"":""S-1-5-21-2428024234-3189697923-2318280212-1000""}]",UnassignedGroup,"64-bit",17763,WindowsServer2019,"10.0","GOADa7ff41-GOAD-SRV02",639033088184264000,"1/6/2026, 3:06:08.947 PM","1/6/2026, 3:06:08.947 PM",,Endpoint,,Server,"Domain Joined",,,,Onboarded,WindowsServer2019,1809,,Active,false,,,Medium,,,,,,"[""Arc""]","dd0932af-112f-478a-a873-d64f7666785a",,false,,7792,,,DeviceInfo
,"10.8798.17763.7792",0220e4c274577c1dba179f1812d031a7757ffaae,"kingslanding.sevenkingdoms.local",,false,"[{""UserName"":""localuser"",""DomainName"":""SEVENKINGDOMS"",""Sid"":""S-1-5-21-3730121682-1558260717-1313176974-1000""}]",GOAD,"64-bit",17763,WindowsServer2019,"10.0","GOADa7ff41-GOAD-DC01",639033138079839100,"1/6/2026, 4:29:52.427 PM","1/6/2026, 4:29:52.427 PM",,Endpoint,,Server,"Domain Joined",,,,Onboarded,WindowsServer2019,1809,,Active,false,,,Medium,,,,,,"[""Arc""]","e0790d1a-da7c-44af-82e6-7ba7ca1d5359",,false,,7792,,,DeviceInfo
,"10.8798.17763.7792",0220e4c274577c1dba179f1812d031a7757ffaae,"kingslanding.sevenkingdoms.local",,false,"[{""UserName"":""localuser"",""DomainName"":""SEVENKINGDOMS"",""Sid"":""S-1-5-21-3730121682-1558260717-1313176974-1000""}]",GOAD,"64-bit",17763,WindowsServer2019,"10.0","GOADa7ff41-GOAD-DC01",639033198393532900,"1/6/2026, 6:07:19.320 PM","1/6/2026, 6:07:19.320 PM",,Endpoint,,Server,"Domain Joined",,,,Onboarded,WindowsServer2019,1809,,Active,false,,,Medium,,,,,,"[""Arc""]","e0790d1a-da7c-44af-82e6-7ba7ca1d5359",,false,,7792,,,DeviceInfo
,"10.8798.17763.7792",536672e83b4ef2f109c5d44e37a947eedcfb6b4b,"winterfell.north.sevenkingdoms.local",,false,"[{""UserName"":""localuser"",""DomainName"":""NORTH"",""Sid"":""S-1-5-21-2975077076-1813412092-533620653-1000""}]",UnassignedGroup,"64-bit",17763,WindowsServer2019,"10.0","GOADa7ff41-GOAD-DC02",639033199730612500,"1/6/2026, 6:11:59.083 PM","1/6/2026, 6:11:59.083 PM",,Endpoint,,Server,"Domain Joined",,,,Onboarded,WindowsServer2019,1809,,Active,false,,,Medium,,,,,,"[""Arc""]","b5d0c01c-bf08-4354-8e81-9412ae4ffb7e",,false,,7792,,,DeviceInfo
,"10.8798.17763.7792",0220e4c274577c1dba179f1812d031a7757ffaae,"kingslanding.sevenkingdoms.local",,false,"[{""UserName"":""localuser"",""DomainName"":""SEVENKINGDOMS"",""Sid"":""S-1-5-21-3730121682-1558260717-1313176974-1000""}]",GOAD,"64-bit",17763,WindowsServer2019,"10.0","GOADa7ff41-GOAD-DC01",639033162309111000,"1/6/2026, 5:09:55.174 PM","1/6/2026, 5:09:55.174 PM",,Endpoint,,Server,"Domain Joined",,,,Onboarded,WindowsServer2019,1809,,Active,false,,,Medium,,,,,,"[""Arc""]","e0790d1a-da7c-44af-82e6-7ba7ca1d5359",,false,,7792,,,DeviceInfo
,"10.8798.17763.7792",536672e83b4ef2f109c5d44e37a947eedcfb6b4b,"winterfell.north.sevenkingdoms.local",,false,"[{""UserName"":""localuser"",""DomainName"":""NORTH"",""Sid"":""S-1-5-21-2975077076-1813412092-533620653-1000""}]",UnassignedGroup,"64-bit",17763,WindowsServer2019,"10.0","GOADa7ff41-GOAD-DC02",639033163374137500,"1/6/2026, 5:11:52.377 PM","1/6/2026, 5:11:52.377 PM",,Endpoint,,Server,"Domain Joined",,,,Onboarded,WindowsServer2019,1809,,Active,false,,,Medium,,,,,,"[""Arc""]","b5d0c01c-bf08-4354-8e81-9412ae4ffb7e",,false,,7792,,,DeviceInfo
,"10.8798.17763.7792",0220e4c274577c1dba179f1812d031a7757ffaae,"kingslanding.sevenkingdoms.local",,false,"[{""UserName"":""localuser"",""DomainName"":""SEVENKINGDOMS"",""Sid"":""S-1-5-21-3730121682-1558260717-1313176974-1000""}]",GOAD,"64-bit",17763,WindowsServer2019,"10.0","GOADa7ff41-GOAD-DC01",639033234382711200,"1/6/2026, 7:10:03.794 PM","1/6/2026, 7:10:03.794 PM",,Endpoint,,Server,"Domain Joined",,,,Onboarded,WindowsServer2019,1809,,Active,false,,,Medium,,,,,,"[""Arc""]","e0790d1a-da7c-44af-82e6-7ba7ca1d5359",,false,,7792,,,DeviceInfo
,"10.8798.17763.7792",536672e83b4ef2f109c5d44e37a947eedcfb6b4b,"winterfell.north.sevenkingdoms.local",,false,"[{""UserName"":""localuser"",""DomainName"":""NORTH"",""Sid"":""S-1-5-21-2975077076-1813412092-533620653-1000""}]",UnassignedGroup,"64-bit",17763,WindowsServer2019,"10.0","GOADa7ff41-GOAD-DC02",639033235902795300,"1/6/2026, 7:12:02.269 PM","1/6/2026, 7:12:02.269 PM",,Endpoint,,Server,"Domain Joined",,,,Onboarded,WindowsServer2019,1809,,Active,false,,,Medium,,,,,,"[""Arc""]","b5d0c01c-bf08-4354-8e81-9412ae4ffb7e",,false,,7792,,,DeviceInfo
,"10.8798.17763.7792",536672e83b4ef2f109c5d44e37a947eedcfb6b4b,"winterfell.north.sevenkingdoms.local",,false,"[{""UserName"":""localuser"",""DomainName"":""NORTH"",""Sid"":""S-1-5-21-2975077076-1813412092-533620653-1000""}]",UnassignedGroup,"64-bit",17763,WindowsServer2019,"10.0","GOADa7ff41-GOAD-DC02",639033345230118300,"1/6/2026, 10:14:16.525 PM","1/6/2026, 10:14:16.525 PM",,Endpoint,,Server,"Domain Joined",,,,Onboarded,WindowsServer2019,1809,,Active,false,,,Medium,,,,,,"[""Arc""]","b5d0c01c-bf08-4354-8e81-9412ae4ffb7e",,false,,7792,,,DeviceInfo
,"10.8798.17763.7792",71a0557094bd79802ccb878bb11ac78612973c24,"castelblack.north.sevenkingdoms.local",,false,"[{""UserName"":""localuser"",""DomainName"":""CASTELBLACK"",""Sid"":""S-1-5-21-2428024234-3189697923-2318280212-1000""}]",UnassignedGroup,"64-bit",17763,WindowsServer2019,"10.0","GOADa7ff41-GOAD-SRV02",639033413682780200,"1/7/2026, 12:08:52.683 AM","1/7/2026, 12:08:52.683 AM",,Endpoint,,Server,"Domain Joined",,,,Onboarded,WindowsServer2019,1809,,Active,false,,,Medium,,,,,,"[""Arc""]","dd0932af-112f-478a-a873-d64f7666785a",,false,,7792,,,DeviceInfo
,"10.8798.17763.7792",71a0557094bd79802ccb878bb11ac78612973c24,"castelblack.north.sevenkingdoms.local",,false,"[{""UserName"":""localuser"",""DomainName"":""CASTELBLACK"",""Sid"":""S-1-5-21-2428024234-3189697923-2318280212-1000""}]",UnassignedGroup,"64-bit",17763,WindowsServer2019,"10.0","GOADa7ff41-GOAD-SRV02",639033449560052000,"1/7/2026, 1:08:55.124 AM","1/7/2026, 1:08:55.124 AM",,Endpoint,,Server,"Domain Joined",,,,Onboarded,WindowsServer2019,1809,,Active,false,,,Medium,,,,,,"[""Arc""]","dd0932af-112f-478a-a873-d64f7666785a",,false,,7792,,,DeviceInfo
,"10.8798.17763.7792",71a0557094bd79802ccb878bb11ac78612973c24,"castelblack.north.sevenkingdoms.local",,false,"[{""UserName"":""localuser"",""DomainName"":""CASTELBLACK"",""Sid"":""S-1-5-21-2428024234-3189697923-2318280212-1000""}]",UnassignedGroup,"64-bit",17763,WindowsServer2019,"10.0","GOADa7ff41-GOAD-SRV02",639033485729209700,"1/7/2026, 2:09:01.675 AM","1/7/2026, 2:09:01.675 AM",,Endpoint,,Server,"Domain Joined",,,,Onboarded,WindowsServer2019,1809,,Active,false,,,Medium,,,,,,"[""Arc""]","dd0932af-112f-478a-a873-d64f7666785a",,false,,7792,,,DeviceInfo
,"10.8798.17763.7792",536672e83b4ef2f109c5d44e37a947eedcfb6b4b,"winterfell.north.sevenkingdoms.local",,false,"[{""UserName"":""localuser"",""DomainName"":""NORTH"",""Sid"":""S-1-5-21-2975077076-1813412092-533620653-1000""}]",UnassignedGroup,"64-bit",17763,WindowsServer2019,"10.0","GOADa7ff41-GOAD-DC02",639033498485391500,"1/7/2026, 2:29:34.226 AM","1/7/2026, 2:29:34.226 AM",,Endpoint,,Server,"Domain Joined",,,,Onboarded,WindowsServer2019,1809,,Active,false,,,Medium,,,,,,"[""Arc""]","b5d0c01c-bf08-4354-8e81-9412ae4ffb7e",,false,,7792,,,DeviceInfo
,"10.8798.17763.7792",536672e83b4ef2f109c5d44e37a947eedcfb6b4b,"winterfell.north.sevenkingdoms.local",,false,"[{""UserName"":""localuser"",""DomainName"":""NORTH"",""Sid"":""S-1-5-21-2975077076-1813412092-533620653-1000""}]",UnassignedGroup,"64-bit",17763,WindowsServer2019,"10.0","GOADa7ff41-GOAD-DC02",639033534221921400,"1/7/2026, 3:29:45.843 AM","1/7/2026, 3:29:45.843 AM",,Endpoint,,Server,"Domain Joined",,,,Onboarded,WindowsServer2019,1809,,Active,false,,,Medium,,,,,,"[""Arc""]","b5d0c01c-bf08-4354-8e81-9412ae4ffb7e",,false,,7792,,,DeviceInfo
,"10.8798.17763.7792",71a0557094bd79802ccb878bb11ac78612973c24,"castelblack.north.sevenkingdoms.local",,false,"[{""UserName"":""localuser"",""DomainName"":""CASTELBLACK"",""Sid"":""S-1-5-21-2428024234-3189697923-2318280212-1000""}]",UnassignedGroup,"64-bit",17763,WindowsServer2019,"10.0","GOADa7ff41-GOAD-SRV02",639033630274763600,"1/7/2026, 6:09:19.957 AM","1/7/2026, 6:09:19.957 AM",,Endpoint,,Server,"Domain Joined",,,,Onboarded,WindowsServer2019,1809,,Active,false,,,Medium,,,,,,"[""Arc""]","dd0932af-112f-478a-a873-d64f7666785a",,false,,7792,,,DeviceInfo
,"10.8798.17763.7792",536672e83b4ef2f109c5d44e37a947eedcfb6b4b,"winterfell.north.sevenkingdoms.local",,false,"[{""UserName"":""localuser"",""DomainName"":""NORTH"",""Sid"":""S-1-5-21-2975077076-1813412092-533620653-1000""}]",UnassignedGroup,"64-bit",17763,WindowsServer2019,"10.0","GOADa7ff41-GOAD-DC02",639033678533185400,"1/7/2026, 7:30:15.877 AM","1/7/2026, 7:30:15.877 AM",,Endpoint,,Server,"Domain Joined",,,,Onboarded,WindowsServer2019,1809,,Active,false,,,Medium,,,,,,"[""Arc""]","b5d0c01c-bf08-4354-8e81-9412ae4ffb7e",,false,,7792,,,DeviceInfo
,"10.8798.17763.7792",536672e83b4ef2f109c5d44e37a947eedcfb6b4b,"winterfell.north.sevenkingdoms.local",,false,"[{""UserName"":""localuser"",""DomainName"":""NORTH"",""Sid"":""S-1-5-21-2975077076-1813412092-533620653-1000""}]",UnassignedGroup,"64-bit",17763,WindowsServer2019,"10.0","GOADa7ff41-GOAD-DC02",639033826502178800,"1/7/2026, 11:36:13.687 AM","1/7/2026, 11:36:13.687 AM",,Endpoint,,Server,"Domain Joined",,,,Onboarded,WindowsServer2019,1809,,Active,false,,,Medium,,,,,,"[""Arc""]","b5d0c01c-bf08-4354-8e81-9412ae4ffb7e",,false,,7792,,,DeviceInfo
,"10.8798.17763.7792",71a0557094bd79802ccb878bb11ac78612973c24,"castelblack.north.sevenkingdoms.local",,false,"[{""UserName"":""localuser"",""DomainName"":""CASTELBLACK"",""Sid"":""S-1-5-21-2428024234-3189697923-2318280212-1000""}]",UnassignedGroup,"64-bit",17763,WindowsServer2019,"10.0","GOADa7ff41-GOAD-SRV02",639033233743196700,"1/6/2026, 7:08:28.423 PM","1/6/2026, 7:08:28.423 PM",,Endpoint,,Server,"Domain Joined",,,,Onboarded,WindowsServer2019,1809,,Active,false,,,Medium,,,,,,"[""Arc""]","dd0932af-112f-478a-a873-d64f7666785a",,false,,7792,,,DeviceInfo
,"10.8798.17763.7792",71a0557094bd79802ccb878bb11ac78612973c24,"castelblack.north.sevenkingdoms.local",,false,"[{""UserName"":""localuser"",""DomainName"":""CASTELBLACK"",""Sid"":""S-1-5-21-2428024234-3189697923-2318280212-1000""}]",UnassignedGroup,"64-bit",17763,WindowsServer2019,"10.0","GOADa7ff41-GOAD-SRV02",639033377576821000,"1/6/2026, 11:08:46.373 PM","1/6/2026, 11:08:46.373 PM",,Endpoint,,Server,"Domain Joined",,,,Onboarded,WindowsServer2019,1809,,Active,false,,,Medium,,,,,,"[""Arc""]","dd0932af-112f-478a-a873-d64f7666785a",,false,,7792,,,DeviceInfo
,"10.8798.17763.7792",536672e83b4ef2f109c5d44e37a947eedcfb6b4b,"winterfell.north.sevenkingdoms.local",,false,"[{""UserName"":""localuser"",""DomainName"":""NORTH"",""Sid"":""S-1-5-21-2975077076-1813412092-533620653-1000""}]",UnassignedGroup,"64-bit",17763,WindowsServer2019,"10.0","GOADa7ff41-GOAD-DC02",639033381254256900,"1/6/2026, 11:14:19.473 PM","1/6/2026, 11:14:19.473 PM",,Endpoint,,Server,"Domain Joined",,,,Onboarded,WindowsServer2019,1809,,Active,false,,,Medium,,,,,,"[""Arc""]","b5d0c01c-bf08-4354-8e81-9412ae4ffb7e",,false,,7792,,,DeviceInfo
,"10.8798.17763.7792",536672e83b4ef2f109c5d44e37a947eedcfb6b4b,"winterfell.north.sevenkingdoms.local",,false,"[{""UserName"":""localuser"",""DomainName"":""NORTH"",""Sid"":""S-1-5-21-2975077076-1813412092-533620653-1000""}]",UnassignedGroup,"64-bit",17763,WindowsServer2019,"10.0","GOADa7ff41-GOAD-DC02",639033417338047100,"1/7/2026, 12:14:26.131 AM","1/7/2026, 12:14:26.131 AM",,Endpoint,,Server,"Domain Joined",,,,Onboarded,WindowsServer2019,1809,,Active,false,,,Medium,,,,,,"[""Arc""]","b5d0c01c-bf08-4354-8e81-9412ae4ffb7e",,false,,7792,,,DeviceInfo
,"10.8798.17763.7792",0220e4c274577c1dba179f1812d031a7757ffaae,"kingslanding.sevenkingdoms.local",,false,"[{""UserName"":""localuser"",""DomainName"":""SEVENKINGDOMS"",""Sid"":""S-1-5-21-3730121682-1558260717-1313176974-1000""}]",GOAD,"64-bit",17763,WindowsServer2019,"10.0","GOADa7ff41-GOAD-DC01",639033475891492700,"1/7/2026, 1:52:28.245 AM","1/7/2026, 1:52:28.245 AM",,Endpoint,,Server,"Domain Joined",,,,Onboarded,WindowsServer2019,1809,,Active,false,,,Medium,,,,,,"[""Arc""]","e0790d1a-da7c-44af-82e6-7ba7ca1d5359",,false,,7792,,,DeviceInfo
,"10.8798.17763.7792",71a0557094bd79802ccb878bb11ac78612973c24,"castelblack.north.sevenkingdoms.local",,false,"[{""UserName"":""localuser"",""DomainName"":""CASTELBLACK"",""Sid"":""S-1-5-21-2428024234-3189697923-2318280212-1000""}]",UnassignedGroup,"64-bit",17763,WindowsServer2019,"10.0","GOADa7ff41-GOAD-SRV02",639033522111605200,"1/7/2026, 3:09:05.492 AM","1/7/2026, 3:09:05.492 AM",,Endpoint,,Server,"Domain Joined",,,,Onboarded,WindowsServer2019,1809,,Active,false,,,Medium,,,,,,"[""Arc""]","dd0932af-112f-478a-a873-d64f7666785a",,false,,7792,,,DeviceInfo
,"10.8798.17763.7792",0220e4c274577c1dba179f1812d031a7757ffaae,"kingslanding.sevenkingdoms.local",,false,"[{""UserName"":""localuser"",""DomainName"":""SEVENKINGDOMS"",""Sid"":""S-1-5-21-3730121682-1558260717-1313176974-1000""}]",GOAD,"64-bit",17763,WindowsServer2019,"10.0","GOADa7ff41-GOAD-DC01",639033583788119700,"1/7/2026, 4:52:44.505 AM","1/7/2026, 4:52:44.505 AM",,Endpoint,,Server,"Domain Joined",,,,Onboarded,WindowsServer2019,1809,,Active,false,,,Medium,,,,,,"[""Arc""]","e0790d1a-da7c-44af-82e6-7ba7ca1d5359",,false,,7792,,,DeviceInfo
,"10.8798.17763.7792",71a0557094bd79802ccb878bb11ac78612973c24,"castelblack.north.sevenkingdoms.local",,false,"[{""UserName"":""localuser"",""DomainName"":""CASTELBLACK"",""Sid"":""S-1-5-21-2428024234-3189697923-2318280212-1000""}]",UnassignedGroup,"64-bit",17763,WindowsServer2019,"10.0","GOADa7ff41-GOAD-SRV02",639033702305562400,"1/7/2026, 8:09:42.553 AM","1/7/2026, 8:09:42.553 AM",,Endpoint,,Server,"Domain Joined",,,,Onboarded,WindowsServer2019,1809,,Active,false,,,Medium,,,,,,"[""Arc""]","dd0932af-112f-478a-a873-d64f7666785a",,false,,7792,,,DeviceInfo
,"10.8798.17763.7792",536672e83b4ef2f109c5d44e37a947eedcfb6b4b,"winterfell.north.sevenkingdoms.local",,false,"[{""UserName"":""localuser"",""DomainName"":""NORTH"",""Sid"":""S-1-5-21-2975077076-1813412092-533620653-1000""}]",UnassignedGroup,"64-bit",17763,WindowsServer2019,"10.0","GOADa7ff41-GOAD-DC02",639033702715024900,"1/7/2026, 8:10:19.421 AM","1/7/2026, 8:10:19.421 AM",,Endpoint,,Server,"Domain Joined",,,,Onboarded,WindowsServer2019,1809,,Active,false,,,Medium,,,,,,"[""Arc""]","b5d0c01c-bf08-4354-8e81-9412ae4ffb7e",,false,,7792,,,DeviceInfo
,"10.8798.17763.7792",71a0557094bd79802ccb878bb11ac78612973c24,"castelblack.north.sevenkingdoms.local",,false,"[{""UserName"":""localuser"",""DomainName"":""CASTELBLACK"",""Sid"":""S-1-5-21-2428024234-3189697923-2318280212-1000""}]",UnassignedGroup,"64-bit",17763,WindowsServer2019,"10.0","GOADa7ff41-GOAD-SRV02",639033738660257400,"1/7/2026, 9:09:53.021 AM","1/7/2026, 9:09:53.021 AM",,Endpoint,,Server,"Domain Joined",,,,Onboarded,WindowsServer2019,1809,,Active,false,,,Medium,,,,,,"[""Arc""]","dd0932af-112f-478a-a873-d64f7666785a",,false,,7792,,,DeviceInfo
,"10.8798.17763.7792",536672e83b4ef2f109c5d44e37a947eedcfb6b4b,"winterfell.north.sevenkingdoms.local",,false,"[{""UserName"":""localuser"",""DomainName"":""NORTH"",""Sid"":""S-1-5-21-2975077076-1813412092-533620653-1000""}]",UnassignedGroup,"64-bit",17763,WindowsServer2019,"10.0","GOADa7ff41-GOAD-DC02",639033738619002800,"1/7/2026, 9:10:28.803 AM","1/7/2026, 9:10:28.803 AM",,Endpoint,,Server,"Domain Joined",,,,Onboarded,WindowsServer2019,1809,,Active,false,,,Medium,,,,,,"[""Arc""]","b5d0c01c-bf08-4354-8e81-9412ae4ffb7e",,false,,7792,,,DeviceInfo
,"10.8798.17763.7792",0220e4c274577c1dba179f1812d031a7757ffaae,"kingslanding.sevenkingdoms.local",,false,"[{""UserName"":""localuser"",""DomainName"":""SEVENKINGDOMS"",""Sid"":""S-1-5-21-3730121682-1558260717-1313176974-1000""}]",GOAD,"64-bit",17763,WindowsServer2019,"10.0","GOADa7ff41-GOAD-DC01",639033739024412800,"1/7/2026, 9:07:19.316 AM","1/7/2026, 9:07:19.316 AM",,Endpoint,,Server,"Domain Joined",,,,Onboarded,WindowsServer2019,1809,,Active,false,,,Medium,,,,,,"[""Arc""]","e0790d1a-da7c-44af-82e6-7ba7ca1d5359",,false,,7792,,,DeviceInfo
,"10.8798.17763.7792",0220e4c274577c1dba179f1812d031a7757ffaae,"kingslanding.sevenkingdoms.local",,false,"[{""UserName"":""localuser"",""DomainName"":""SEVENKINGDOMS"",""Sid"":""S-1-5-21-3730121682-1558260717-1313176974-1000""}]",GOAD,"64-bit",17763,WindowsServer2019,"10.0","GOADa7ff41-GOAD-DC01",639033810231090300,"1/7/2026, 11:09:06.699 AM","1/7/2026, 11:09:06.699 AM",,Endpoint,,Server,"Domain Joined",,,,Onboarded,WindowsServer2019,1809,,Active,false,,,Medium,,,,,,"[""Arc""]","e0790d1a-da7c-44af-82e6-7ba7ca1d5359",,false,,7792,,,DeviceInfo
,"10.8798.17763.7792",71a0557094bd79802ccb878bb11ac78612973c24,"castelblack.north.sevenkingdoms.local",,false,"[{""UserName"":""localuser"",""DomainName"":""CASTELBLACK"",""Sid"":""S-1-5-21-2428024234-3189697923-2318280212-1000""}]",UnassignedGroup,"64-bit",17763,WindowsServer2019,"10.0","GOADa7ff41-GOAD-SRV02",639033269761004000,"1/6/2026, 8:08:30.459 PM","1/6/2026, 8:08:30.459 PM",,Endpoint,,Server,"Domain Joined",,,,Onboarded,WindowsServer2019,1809,,Active,false,,,Medium,,,,,,"[""Arc""]","dd0932af-112f-478a-a873-d64f7666785a",,false,,7792,,,DeviceInfo
,"10.8798.17763.7792",0220e4c274577c1dba179f1812d031a7757ffaae,"kingslanding.sevenkingdoms.local",,false,"[{""UserName"":""localuser"",""DomainName"":""SEVENKINGDOMS"",""Sid"":""S-1-5-21-3730121682-1558260717-1313176974-1000""}]",GOAD,"64-bit",17763,WindowsServer2019,"10.0","GOADa7ff41-GOAD-DC01",639033271445233900,"1/6/2026, 8:12:09.174 PM","1/6/2026, 8:12:09.174 PM",,Endpoint,,Server,"Domain Joined",,,,Onboarded,WindowsServer2019,1809,,Active,false,,,Medium,,,,,,"[""Arc""]","e0790d1a-da7c-44af-82e6-7ba7ca1d5359",,false,,7792,,,DeviceInfo
,"10.8798.17763.7792",536672e83b4ef2f109c5d44e37a947eedcfb6b4b,"winterfell.north.sevenkingdoms.local",,false,"[{""UserName"":""localuser"",""DomainName"":""NORTH"",""Sid"":""S-1-5-21-2975077076-1813412092-533620653-1000""}]",UnassignedGroup,"64-bit",17763,WindowsServer2019,"10.0","GOADa7ff41-GOAD-DC02",639033273120785400,"1/6/2026, 8:14:07.934 PM","1/6/2026, 8:14:07.934 PM",,Endpoint,,Server,"Domain Joined",,,,Onboarded,WindowsServer2019,1809,,Active,false,,,Medium,,,,,,"[""Arc""]","b5d0c01c-bf08-4354-8e81-9412ae4ffb7e",,false,,7792,,,DeviceInfo
,"10.8798.17763.7792",71a0557094bd79802ccb878bb11ac78612973c24,"castelblack.north.sevenkingdoms.local",,false,"[{""UserName"":""localuser"",""DomainName"":""CASTELBLACK"",""Sid"":""S-1-5-21-2428024234-3189697923-2318280212-1000""}]",UnassignedGroup,"64-bit",17763,WindowsServer2019,"10.0","GOADa7ff41-GOAD-SRV02",639033305629838700,"1/6/2026, 9:08:34.755 PM","1/6/2026, 9:08:34.755 PM",,Endpoint,,Server,"Domain Joined",,,,Onboarded,WindowsServer2019,1809,,Active,false,,,Medium,,,,,,"[""Arc""]","dd0932af-112f-478a-a873-d64f7666785a",,false,,7792,,,DeviceInfo
