AdditionalFields,ClientVersion,DeviceId,DeviceName,DeviceObjectId,IsAzureADJoined,LoggedOnUsers,MachineGroup,OSArchitecture,OSBuild,OSPlatform,OSVersion,RegistryDeviceTag,ReportId,TimeGenerated,Timestamp,AadDeviceId,DeviceCategory,DeviceSubtype,DeviceType,JoinType,MergedDeviceIds,MergedToDeviceId,Model,OnboardingStatus,OSDistribution,OSVersionInfo,Vendor,SensorHealthState,IsExcluded,ExclusionReason,AssetValue,ExposureLevel,IsInternetFacing,DeviceManualTags,DeviceDynamicTags,AwsResourceName,GcpFullResourceName,CloudPlatforms,HardwareUuid,HostDeviceId,IsTransient,MitigationStatus,OsBuildRevision,RestrictedDeviceSecurityOperations,SourceSystem,Type
,10.8798.17763.7792,0220e4c274577c1dba179f1812d031a7757ffaae,kingslanding.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""SEVENKINGDOMS"",""Sid"":""S-1-5-21-3730121682-1558260717-1313176974-1000""}]",GOAD,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-DC01,639033162309111000,2026-01-06T17:09:55.174000Z,2026-01-06T17:09:55.174000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",e0790d1a-da7c-44af-82e6-7ba7ca1d5359,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,536672e83b4ef2f109c5d44e37a947eedcfb6b4b,winterfell.north.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""NORTH"",""Sid"":""S-1-5-21-2975077076-1813412092-533620653-1000""}]",UnassignedGroup,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-DC02,639033163374137500,2026-01-06T17:11:52.377000Z,2026-01-06T17:11:52.377000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",b5d0c01c-bf08-4354-8e81-9412ae4ffb7e,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,0220e4c274577c1dba179f1812d031a7757ffaae,kingslanding.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""SEVENKINGDOMS"",""Sid"":""S-1-5-21-3730121682-1558260717-1313176974-1000""}]",GOAD,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-DC01,639033234382711200,2026-01-06T19:10:03.794000Z,2026-01-06T19:10:03.794000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",e0790d1a-da7c-44af-82e6-7ba7ca1d5359,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,536672e83b4ef2f109c5d44e37a947eedcfb6b4b,winterfell.north.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""NORTH"",""Sid"":""S-1-5-21-2975077076-1813412092-533620653-1000""}]",UnassignedGroup,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-DC02,639033235902795300,2026-01-06T19:12:02.269000Z,2026-01-06T19:12:02.269000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",b5d0c01c-bf08-4354-8e81-9412ae4ffb7e,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,536672e83b4ef2f109c5d44e37a947eedcfb6b4b,winterfell.north.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""NORTH"",""Sid"":""S-1-5-21-2975077076-1813412092-533620653-1000""}]",UnassignedGroup,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-DC02,639033345230118300,2026-01-06T22:14:16.525000Z,2026-01-06T22:14:16.525000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",b5d0c01c-bf08-4354-8e81-9412ae4ffb7e,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,71a0557094bd79802ccb878bb11ac78612973c24,castelblack.north.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""CASTELBLACK"",""Sid"":""S-1-5-21-2428024234-3189697923-2318280212-1000""}]",UnassignedGroup,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-SRV02,639033413682780200,2026-01-07T00:08:52.683000Z,2026-01-07T00:08:52.683000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",dd0932af-112f-478a-a873-d64f7666785a,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,71a0557094bd79802ccb878bb11ac78612973c24,castelblack.north.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""CASTELBLACK"",""Sid"":""S-1-5-21-2428024234-3189697923-2318280212-1000""}]",UnassignedGroup,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-SRV02,639033449560052000,2026-01-07T01:08:55.124000Z,2026-01-07T01:08:55.124000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",dd0932af-112f-478a-a873-d64f7666785a,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,71a0557094bd79802ccb878bb11ac78612973c24,castelblack.north.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""CASTELBLACK"",""Sid"":""S-1-5-21-2428024234-3189697923-2318280212-1000""}]",UnassignedGroup,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-SRV02,639033485729209700,2026-01-07T02:09:01.675000Z,2026-01-07T02:09:01.675000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",dd0932af-112f-478a-a873-d64f7666785a,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,536672e83b4ef2f109c5d44e37a947eedcfb6b4b,winterfell.north.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""NORTH"",""Sid"":""S-1-5-21-2975077076-1813412092-533620653-1000""}]",UnassignedGroup,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-DC02,639033498485391500,2026-01-07T02:29:34.226000Z,2026-01-07T02:29:34.226000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",b5d0c01c-bf08-4354-8e81-9412ae4ffb7e,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,536672e83b4ef2f109c5d44e37a947eedcfb6b4b,winterfell.north.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""NORTH"",""Sid"":""S-1-5-21-2975077076-1813412092-533620653-1000""}]",UnassignedGroup,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-DC02,639033534221921400,2026-01-07T03:29:45.843000Z,2026-01-07T03:29:45.843000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",b5d0c01c-bf08-4354-8e81-9412ae4ffb7e,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,71a0557094bd79802ccb878bb11ac78612973c24,castelblack.north.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""CASTELBLACK"",""Sid"":""S-1-5-21-2428024234-3189697923-2318280212-1000""}]",UnassignedGroup,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-SRV02,639033630274763600,2026-01-07T06:09:19.957000Z,2026-01-07T06:09:19.957000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",dd0932af-112f-478a-a873-d64f7666785a,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,536672e83b4ef2f109c5d44e37a947eedcfb6b4b,winterfell.north.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""NORTH"",""Sid"":""S-1-5-21-2975077076-1813412092-533620653-1000""}]",UnassignedGroup,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-DC02,639033678533185400,2026-01-07T07:30:15.877000Z,2026-01-07T07:30:15.877000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",b5d0c01c-bf08-4354-8e81-9412ae4ffb7e,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,536672e83b4ef2f109c5d44e37a947eedcfb6b4b,winterfell.north.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""NORTH"",""Sid"":""S-1-5-21-2975077076-1813412092-533620653-1000""}]",UnassignedGroup,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-DC02,639033826502178800,2026-01-07T11:36:13.687000Z,2026-01-07T11:36:13.687000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",b5d0c01c-bf08-4354-8e81-9412ae4ffb7e,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,71a0557094bd79802ccb878bb11ac78612973c24,castelblack.north.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""CASTELBLACK"",""Sid"":""S-1-5-21-2428024234-3189697923-2318280212-1000""}]",UnassignedGroup,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-SRV02,639033233743196700,2026-01-06T19:08:28.423000Z,2026-01-06T19:08:28.423000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",dd0932af-112f-478a-a873-d64f7666785a,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,71a0557094bd79802ccb878bb11ac78612973c24,castelblack.north.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""CASTELBLACK"",""Sid"":""S-1-5-21-2428024234-3189697923-2318280212-1000""}]",UnassignedGroup,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-SRV02,639033377576821000,2026-01-06T23:08:46.373000Z,2026-01-06T23:08:46.373000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",dd0932af-112f-478a-a873-d64f7666785a,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,536672e83b4ef2f109c5d44e37a947eedcfb6b4b,winterfell.north.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""NORTH"",""Sid"":""S-1-5-21-2975077076-1813412092-533620653-1000""}]",UnassignedGroup,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-DC02,639033381254256900,2026-01-06T23:14:19.473000Z,2026-01-06T23:14:19.473000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",b5d0c01c-bf08-4354-8e81-9412ae4ffb7e,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,536672e83b4ef2f109c5d44e37a947eedcfb6b4b,winterfell.north.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""NORTH"",""Sid"":""S-1-5-21-2975077076-1813412092-533620653-1000""}]",UnassignedGroup,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-DC02,639033417338047100,2026-01-07T00:14:26.131000Z,2026-01-07T00:14:26.131000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",b5d0c01c-bf08-4354-8e81-9412ae4ffb7e,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,0220e4c274577c1dba179f1812d031a7757ffaae,kingslanding.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""SEVENKINGDOMS"",""Sid"":""S-1-5-21-3730121682-1558260717-1313176974-1000""}]",GOAD,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-DC01,639033475891492700,2026-01-07T01:52:28.245000Z,2026-01-07T01:52:28.245000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",e0790d1a-da7c-44af-82e6-7ba7ca1d5359,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,71a0557094bd79802ccb878bb11ac78612973c24,castelblack.north.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""CASTELBLACK"",""Sid"":""S-1-5-21-2428024234-3189697923-2318280212-1000""}]",UnassignedGroup,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-SRV02,639033522111605200,2026-01-07T03:09:05.492000Z,2026-01-07T03:09:05.492000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",dd0932af-112f-478a-a873-d64f7666785a,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,0220e4c274577c1dba179f1812d031a7757ffaae,kingslanding.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""SEVENKINGDOMS"",""Sid"":""S-1-5-21-3730121682-1558260717-1313176974-1000""}]",GOAD,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-DC01,639033583788119700,2026-01-07T04:52:44.505000Z,2026-01-07T04:52:44.505000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",e0790d1a-da7c-44af-82e6-7ba7ca1d5359,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,71a0557094bd79802ccb878bb11ac78612973c24,castelblack.north.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""CASTELBLACK"",""Sid"":""S-1-5-21-2428024234-3189697923-2318280212-1000""}]",UnassignedGroup,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-SRV02,639033702305562400,2026-01-07T08:09:42.553000Z,2026-01-07T08:09:42.553000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",dd0932af-112f-478a-a873-d64f7666785a,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,536672e83b4ef2f109c5d44e37a947eedcfb6b4b,winterfell.north.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""NORTH"",""Sid"":""S-1-5-21-2975077076-1813412092-533620653-1000""}]",UnassignedGroup,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-DC02,639033702715024900,2026-01-07T08:10:19.421000Z,2026-01-07T08:10:19.421000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",b5d0c01c-bf08-4354-8e81-9412ae4ffb7e,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,71a0557094bd79802ccb878bb11ac78612973c24,castelblack.north.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""CASTELBLACK"",""Sid"":""S-1-5-21-2428024234-3189697923-2318280212-1000""}]",UnassignedGroup,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-SRV02,639033738660257400,2026-01-07T09:09:53.021000Z,2026-01-07T09:09:53.021000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",dd0932af-112f-478a-a873-d64f7666785a,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,536672e83b4ef2f109c5d44e37a947eedcfb6b4b,winterfell.north.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""NORTH"",""Sid"":""S-1-5-21-2975077076-1813412092-533620653-1000""}]",UnassignedGroup,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-DC02,639033738619002800,2026-01-07T09:10:28.803000Z,2026-01-07T09:10:28.803000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",b5d0c01c-bf08-4354-8e81-9412ae4ffb7e,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,0220e4c274577c1dba179f1812d031a7757ffaae,kingslanding.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""SEVENKINGDOMS"",""Sid"":""S-1-5-21-3730121682-1558260717-1313176974-1000""}]",GOAD,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-DC01,639033739024412800,2026-01-07T09:07:19.316000Z,2026-01-07T09:07:19.316000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",e0790d1a-da7c-44af-82e6-7ba7ca1d5359,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,0220e4c274577c1dba179f1812d031a7757ffaae,kingslanding.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""SEVENKINGDOMS"",""Sid"":""S-1-5-21-3730121682-1558260717-1313176974-1000""}]",GOAD,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-DC01,639033810231090300,2026-01-07T11:09:06.699000Z,2026-01-07T11:09:06.699000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",e0790d1a-da7c-44af-82e6-7ba7ca1d5359,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,71a0557094bd79802ccb878bb11ac78612973c24,castelblack.north.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""CASTELBLACK"",""Sid"":""S-1-5-21-2428024234-3189697923-2318280212-1000""}]",UnassignedGroup,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-SRV02,639033269761004000,2026-01-06T20:08:30.459000Z,2026-01-06T20:08:30.459000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",dd0932af-112f-478a-a873-d64f7666785a,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,0220e4c274577c1dba179f1812d031a7757ffaae,kingslanding.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""SEVENKINGDOMS"",""Sid"":""S-1-5-21-3730121682-1558260717-1313176974-1000""}]",GOAD,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-DC01,639033271445233900,2026-01-06T20:12:09.174000Z,2026-01-06T20:12:09.174000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",e0790d1a-da7c-44af-82e6-7ba7ca1d5359,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,536672e83b4ef2f109c5d44e37a947eedcfb6b4b,winterfell.north.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""NORTH"",""Sid"":""S-1-5-21-2975077076-1813412092-533620653-1000""}]",UnassignedGroup,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-DC02,639033273120785400,2026-01-06T20:14:07.934000Z,2026-01-06T20:14:07.934000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",b5d0c01c-bf08-4354-8e81-9412ae4ffb7e,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,71a0557094bd79802ccb878bb11ac78612973c24,castelblack.north.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""CASTELBLACK"",""Sid"":""S-1-5-21-2428024234-3189697923-2318280212-1000""}]",UnassignedGroup,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-SRV02,639033305629838700,2026-01-06T21:08:34.755000Z,2026-01-06T21:08:34.755000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",dd0932af-112f-478a-a873-d64f7666785a,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,71a0557094bd79802ccb878bb11ac78612973c24,castelblack.north.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""CASTELBLACK"",""Sid"":""S-1-5-21-2428024234-3189697923-2318280212-1000""}]",UnassignedGroup,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-SRV02,639033341824659600,2026-01-06T22:08:44.425000Z,2026-01-06T22:08:44.425000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",dd0932af-112f-478a-a873-d64f7666785a,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,0220e4c274577c1dba179f1812d031a7757ffaae,kingslanding.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""SEVENKINGDOMS"",""Sid"":""S-1-5-21-3730121682-1558260717-1313176974-1000""}]",GOAD,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-DC01,639033404299528000,2026-01-06T23:52:21.660000Z,2026-01-06T23:52:21.660000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",e0790d1a-da7c-44af-82e6-7ba7ca1d5359,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,536672e83b4ef2f109c5d44e37a947eedcfb6b4b,winterfell.north.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""NORTH"",""Sid"":""S-1-5-21-2975077076-1813412092-533620653-1000""}]",UnassignedGroup,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-DC02,639033428311234000,2026-01-07T00:27:56.367000Z,2026-01-07T00:27:56.367000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",b5d0c01c-bf08-4354-8e81-9412ae4ffb7e,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,0220e4c274577c1dba179f1812d031a7757ffaae,kingslanding.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""SEVENKINGDOMS"",""Sid"":""S-1-5-21-3730121682-1558260717-1313176974-1000""}]",GOAD,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-DC01,639033512061100300,2026-01-07T02:52:31.456000Z,2026-01-07T02:52:31.456000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",e0790d1a-da7c-44af-82e6-7ba7ca1d5359,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,71a0557094bd79802ccb878bb11ac78612973c24,castelblack.north.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""CASTELBLACK"",""Sid"":""S-1-5-21-2428024234-3189697923-2318280212-1000""}]",UnassignedGroup,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-SRV02,639033558053403600,2026-01-07T04:09:12.243000Z,2026-01-07T04:09:12.243000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",dd0932af-112f-478a-a873-d64f7666785a,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,71a0557094bd79802ccb878bb11ac78612973c24,castelblack.north.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""CASTELBLACK"",""Sid"":""S-1-5-21-2428024234-3189697923-2318280212-1000""}]",UnassignedGroup,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-SRV02,639033594128051600,2026-01-07T05:09:14.976000Z,2026-01-07T05:09:14.976000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",dd0932af-112f-478a-a873-d64f7666785a,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,536672e83b4ef2f109c5d44e37a947eedcfb6b4b,winterfell.north.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""NORTH"",""Sid"":""S-1-5-21-2975077076-1813412092-533620653-1000""}]",UnassignedGroup,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-DC02,639033606297686500,2026-01-07T05:29:55.710000Z,2026-01-07T05:29:55.710000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",b5d0c01c-bf08-4354-8e81-9412ae4ffb7e,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,0220e4c274577c1dba179f1812d031a7757ffaae,kingslanding.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""SEVENKINGDOMS"",""Sid"":""S-1-5-21-3730121682-1558260717-1313176974-1000""}]",GOAD,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-DC01,639033620151964300,2026-01-07T05:52:53.583000Z,2026-01-07T05:52:53.583000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",e0790d1a-da7c-44af-82e6-7ba7ca1d5359,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,71a0557094bd79802ccb878bb11ac78612973c24,castelblack.north.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""CASTELBLACK"",""Sid"":""S-1-5-21-2428024234-3189697923-2318280212-1000""}]",UnassignedGroup,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-SRV02,639033666130689800,2026-01-07T07:09:23.939000Z,2026-01-07T07:09:23.939000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",dd0932af-112f-478a-a873-d64f7666785a,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,0220e4c274577c1dba179f1812d031a7757ffaae,kingslanding.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""SEVENKINGDOMS"",""Sid"":""S-1-5-21-3730121682-1558260717-1313176974-1000""}]",GOAD,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-DC01,639033692458870500,2026-01-07T07:53:16.204000Z,2026-01-07T07:53:16.204000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",e0790d1a-da7c-44af-82e6-7ba7ca1d5359,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,0220e4c274577c1dba179f1812d031a7757ffaae,kingslanding.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""SEVENKINGDOMS"",""Sid"":""S-1-5-21-3730121682-1558260717-1313176974-1000""}]",GOAD,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-DC01,639033728597419600,2026-01-07T08:53:22.324000Z,2026-01-07T08:53:22.324000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",e0790d1a-da7c-44af-82e6-7ba7ca1d5359,,False,,7792,,,DeviceInfo
